CNT,ST04Q01,AGE,ST57Q01,ST57Q02,ST57Q03,ST57Q05,ST57Q06,PV1MATH,PV1READ,PV1SCIE
Mexico,1,15.75,3.0,2.0,3.0,1.0,3.0,392.2028,441.7992,403.2451
Mexico,1,16.0,3.0,2.0,0.0,0.0,4.0,341.3382,279.9188,361.5628
Mexico,1,15.33,7.0,1.0,1.0,2.0,3.0,516.6771,507.8064,567.9224
Mexico,0,16.08,6.0,2.0,3.0,1.0,2.0,271.3896,206.0816,361.8426
Mexico,0,15.5,2.0,1.0,0.0,0.0,1.0,507.7193,437.8438,496.7736
Mexico,0,16.08,1.0,1.0,6.0,1.0,1.0,443.379,429.8243,445.4868
Mexico,1,16.0,8.0,5.0,0.0,2.0,4.0,345.3108,337.7446,342.8198
Mexico,1,15.33,3.0,2.0,0.0,0.0,0.0,286.7347,372.6148,356.9004
Mexico,1,16.0,3.0,1.0,0.0,30.0,4.0,304.6503,347.9912,365.2928
Mexico,0,16.08,15.0,1.0,0.0,0.0,15.0,460.4378,492.2958,497.7061
Mexico,0,15.92,8.0,8.0,0.0,1.0,2.0,348.3487,326.5338,346.4565
Mexico,1,15.42,7.0,0.0,8.0,0.0,0.0,495.1005,553.1615,508.5229
Mexico,0,15.83,1.0,0.0,0.0,0.0,1.0,411.6763,404.964,412.5699
Mexico,1,16.08,2.0,1.0,0.0,1.0,2.0,428.6571,439.4163,451.9209
Mexico,0,15.42,6.0,4.0,5.0,3.0,7.0,238.5964,205.3599,267.6613
Mexico,1,16.0,5.0,1.0,0.0,1.0,1.0,510.835,519.4828,539.668
Mexico,0,15.42,2.0,1.0,5.0,2.0,1.0,339.8582,303.1972,375.8299
Mexico,1,16.17,3.0,2.0,0.0,0.0,1.0,377.3251,424.801,337.8777
Mexico,0,16.17,3.0,0.0,0.0,0.0,0.0,366.42,454.6846,430.8467
Mexico,1,15.83,3.0,1.0,0.0,2.0,3.0,350.6855,478.4964,413.5957
Mexico,1,15.83,15.0,4.0,0.0,4.0,5.0,502.1109,529.3322,461.8985
Mexico,1,16.17,2.0,2.0,0.0,1.0,1.0,425.1519,496.6066,401.6598
Mexico,0,15.67,10.0,3.0,0.0,2.0,0.0,446.4948,431.4282,498.6386
Mexico,1,15.75,18.0,7.0,0.0,3.0,4.0,515.8202,499.1484,527.5457
Mexico,0,15.5,4.0,1.0,0.0,2.0,2.0,618.7179,570.2449,559.53
Mexico,0,15.83,7.0,2.0,0.0,2.0,4.0,445.0927,527.3408,420.8691
Mexico,1,15.92,4.0,3.0,20.0,2.0,6.0,420.9456,455.3025,458.8213
Mexico,0,15.67,3.0,1.0,1.0,1.0,1.0,379.6619,352.5168,371.4472
Mexico,0,15.58,6.0,2.0,2.0,1.0,0.0,440.2633,463.506,415.6471
Mexico,0,15.58,5.0,0.0,0.0,0.0,5.0,484.0396,524.4538,447.6315
Mexico,1,15.67,20.0,2.0,0.0,0.0,5.0,561.1544,626.0792,539.9478
Mexico,0,15.42,3.0,2.0,1.0,0.0,2.0,413.7794,384.9154,411.9172
Mexico,0,15.5,8.0,4.0,0.0,0.0,0.0,411.91,418.5971,412.8497
Mexico,1,15.42,0.0,0.0,0.0,0.0,0.0,248.1773,412.5686,368.6498
Mexico,1,15.58,4.0,2.0,1.0,4.0,0.0,321.2416,350.4536,400.0746
Mexico,0,15.42,1.0,1.0,0.0,0.0,0.0,508.0308,429.1827,458.3551
Mexico,1,15.42,21.0,18.0,0.0,5.0,10.0,478.4312,502.3257,473.2749
Mexico,1,15.58,10.0,10.0,2.0,4.0,6.0,461.2167,464.7548,482.7863
Mexico,1,15.58,10.0,1.0,0.0,3.0,4.0,370.3147,435.9213,365.8523
Mexico,1,15.75,18.0,10.0,0.0,5.0,8.0,453.7389,466.4228,453.8791
Mexico,0,15.92,2.0,1.0,3.0,1.0,2.0,431.7729,369.7586,364.6401
Mexico,1,15.42,3.0,2.0,0.0,0.0,3.0,409.5731,423.5301,440.8243
Mexico,0,16.0,2.0,1.0,2.0,2.0,1.0,330.6668,344.0162,340.7684
Mexico,1,15.33,4.0,4.0,0.0,1.0,2.0,349.595,331.3901,370.8877
Mexico,1,15.42,5.0,3.0,0.0,3.0,2.0,409.8847,423.5301,391.4025
Mexico,1,15.58,2.0,1.0,0.0,0.0,1.0,366.2642,361.7328,309.3435
Mexico,0,16.0,2.0,1.0,0.0,0.0,0.0,479.2881,445.1415,464.4163
Mexico,0,15.33,10.0,3.0,6.0,6.0,2.0,436.05699999999996,481.9507,426.837
Mexico,1,15.92,3.0,3.0,3.0,3.0,3.0,387.3734,375.0772,391.3092
Mexico,1,15.5,4.0,0.0,0.0,1.0,1.0,574.3963,568.0945,588.4372
Mexico,0,15.5,3.0,1.0,0.0,2.0,1.0,439.1728,434.63599999999997,430.56699999999995
Mexico,1,15.92,3.0,1.0,0.0,0.0,0.0,532.3337,564.9173,562.3275
Mexico,0,15.25,2.0,1.0,0.0,1.0,1.0,378.7272,389.8874,383.7561
Mexico,0,16.0,3.0,2.0,1.0,2.0,2.0,433.9539,412.9033,425.9045
Mexico,1,15.33,4.0,2.0,0.0,0.0,2.0,448.1305,499.8633,467.2137
Mexico,0,15.33,2.0,1.0,0.0,2.0,0.0,429.5918,405.7659,435.2294
Mexico,1,15.67,9.0,2.0,4.0,0.0,0.0,406.2237,448.94800000000004,422.8273
Mexico,1,16.17,2.0,2.0,1.0,2.0,1.0,320.4627,377.9367,364.9198
Mexico,0,15.42,5.0,0.0,0.0,1.0,1.0,559.1291,545.946,526.6132
Mexico,1,15.92,2.0,2.0,1.0,1.0,2.0,325.7595,349.6593,338.2507
Mexico,0,15.33,15.0,5.0,0.0,0.0,7.0,419.3099,415.3893,473.3681
Mexico,1,15.67,5.0,4.0,0.0,1.0,3.0,525.9464,483.2622,475.3264
Mexico,0,15.75,2.0,1.0,2.0,3.0,1.0,204.3231,218.9929,352.5177
Mexico,1,15.92,8.0,3.0,0.0,0.0,0.0,499.9299,526.6316,486.5162
Mexico,1,15.83,2.0,2.0,1.0,2.0,3.0,334.3278,383.9735,379.2801
Mexico,0,15.58,2.0,2.0,0.0,1.0,2.0,362.8369,430.4659,418.4446
Mexico,1,15.67,7.0,1.0,0.0,5.0,9.0,425.6971,460.0684,453.8791
Mexico,0,16.0,7.0,2.0,1.0,0.0,0.0,461.6062,426.7769,446.0463
Mexico,1,15.75,7.0,6.0,0.0,0.0,3.0,486.2206,484.0565,477.9373
Mexico,1,15.42,5.0,0.0,0.0,0.0,0.0,443.379,505.344,453.8791
Mexico,1,15.58,5.0,3.0,0.0,2.0,3.0,430.916,424.4833,526.6132
Mexico,1,16.0,4.0,2.0,0.0,3.0,0.0,254.954,301.2858,321.7456
Mexico,1,15.25,5.0,1.0,0.0,1.0,0.0,380.7525,432.2675,346.64300000000003
Mexico,1,16.0,7.0,5.0,0.0,0.0,15.0,513.4055,491.7613,535.9381
Mexico,1,15.92,4.0,1.0,0.0,1.0,2.0,467.7598,440.2106,478.7766
Mexico,0,16.0,2.0,1.0,1.0,1.0,2.0,299.5093,315.9481,331.7232
Mexico,1,15.58,7.0,3.0,0.0,0.0,0.0,363.0706,433.7767,448.2842
Mexico,1,15.5,5.0,3.0,2.0,0.0,3.0,384.4135,418.7642,389.5375
Mexico,1,16.0,3.0,2.0,0.0,2.0,3.0,375.6115,377.4601,373.6852
Mexico,0,16.17,5.0,3.0,0.0,1.0,0.0,447.5074,429.8243,364.3603
Mexico,1,15.58,2.0,2.0,0.0,0.0,2.0,504.99300000000005,515.6701,547.0347
Mexico,0,15.25,3.0,1.0,0.0,1.0,0.0,361.7464,373.3674,367.7173
Mexico,0,15.42,5.0,2.0,0.0,2.0,10.0,546.5104,452.4392,533.7001
Mexico,1,15.5,7.0,7.0,0.0,7.0,0.0,363.1485,421.306,359.6979
Mexico,0,15.67,1.0,1.0,0.0,0.0,0.0,317.6585,277.4547,356.9004
Mexico,1,15.5,14.0,3.0,0.0,4.0,5.0,462.9304,475.2397,503.5808
Mexico,0,16.08,6.0,2.0,0.0,0.0,1.0,512.7824,566.9569,544.2372
Mexico,0,16.08,2.0,0.0,0.0,0.0,0.0,457.3999,495.5838,468.79900000000004
Mexico,1,15.75,3.0,3.0,0.0,2.0,0.0,304.0271,423.5301,342.8198
Mexico,0,16.08,10.0,8.0,10.0,0.0,6.0,397.5775,330.3831,415.9269
Mexico,0,15.58,2.0,1.0,0.0,1.0,0.0,463.0862,497.1877,403.5248
Mexico,0,15.92,2.0,0.0,0.0,0.0,0.0,518.3128,503.2825,515.9828
Mexico,1,16.08,4.0,4.0,3.0,3.0,2.0,319.8395,340.2864,318.2954
Mexico,1,15.75,6.0,2.0,0.0,3.0,0.0,381.2977,472.7773,440.8243
Mexico,0,16.08,6.0,0.0,0.0,0.0,3.0,532.879,504.325,479.9888
Mexico,0,15.42,4.0,2.0,1.0,0.0,2.0,443.5348,399.0296,460.0336
Mexico,0,16.08,12.0,2.0,0.0,0.0,10.0,521.3507,501.1974,451.9209
Mexico,0,15.92,15.0,9.0,4.0,4.0,5.0,517.0665,531.5109,516.3558
Mexico,1,15.5,4.0,1.0,0.0,0.0,0.0,399.44699999999995,417.9699,469.7314
Mexico,1,15.5,8.0,4.0,0.0,3.0,2.0,484.6627,456.0968,466.934
Mexico,1,15.83,2.0,0.0,0.0,0.0,1.0,459.8146,491.8408,450.9884
Mexico,0,15.75,4.0,2.0,0.0,1.0,2.0,514.7297,462.7041,481.8538
Mexico,1,15.67,6.0,5.0,0.0,5.0,0.0,390.0997,421.7826,378.3476
Mexico,0,16.0,7.0,0.0,0.0,0.0,3.0,452.8042,474.7332,437.9336
Mexico,1,15.58,3.0,2.0,2.0,9.0,3.0,369.4579,448.2331,413.1294
Mexico,0,15.75,12.0,0.0,0.0,0.0,0.0,462.2293,461.9021,431.7792
Mexico,0,15.75,6.0,6.0,4.0,1.0,0.0,468.305,406.7283,487.4487
Mexico,1,15.33,5.0,4.0,0.0,0.0,8.0,487.8564,434.7299,476.5386
Mexico,0,16.17,4.0,1.0,0.0,0.0,2.0,438.8612,479.2241,433.9239
Mexico,1,15.5,4.0,3.0,0.0,0.0,1.0,349.2055,368.7227,360.5371
Mexico,0,16.0,1.0,1.0,1.0,2.0,1.0,377.6367,378.4998,389.5375
Mexico,1,15.25,4.0,3.0,0.0,2.0,0.0,410.7415,441.8787,457.8888
Mexico,0,15.58,10.0,1.0,0.0,0.0,2.0,434.0318,436.4003,457.6091
Mexico,1,15.92,12.0,3.0,1.0,0.0,4.0,518.936,532.3506,490.2462
Mexico,0,15.58,6.0,3.0,2.0,1.0,2.0,391.6576,433.6736,423.10699999999997
Mexico,0,16.0,4.0,0.0,0.0,0.0,0.0,543.5504,534.0772,505.166
Mexico,0,15.83,3.0,3.0,3.0,3.0,3.0,478.6649,515.6324,441.7568
Mexico,0,15.58,9.0,1.0,0.0,1.0,10.0,455.14099999999996,441.9337,490.5259
Mexico,0,15.67,3.0,2.0,0.0,0.0,4.0,343.0519,401.4354,370.5147
Mexico,0,15.5,4.0,2.0,0.0,0.0,0.0,334.5615,325.5714,316.5237
Mexico,1,16.0,5.0,5.0,0.0,0.0,2.0,373.2747,450.6955,371.6337
Mexico,1,15.75,6.0,3.0,3.0,2.0,6.0,388.0745,383.1791,394.0134
Mexico,0,15.5,5.0,1.0,0.0,2.0,0.0,501.7993,461.9021,450.1492
Mexico,1,15.25,2.0,1.0,0.0,0.0,6.0,412.5331,434.015,433.9239
Mexico,0,16.08,5.0,0.0,0.0,0.0,0.0,564.3480000000001,464.3079,593.7523
Mexico,0,15.5,3.0,1.0,0.0,1.0,0.0,372.9631,498.6312,453.8791
Mexico,1,15.75,10.0,0.0,0.0,0.0,6.0,390.5671,422.7358,402.8721
Mexico,0,15.83,10.0,0.0,0.0,5.0,5.0,516.2876,484.9981,439.8918
Mexico,0,15.83,12.0,4.0,1.0,8.0,3.0,472.9008,482.6725,418.4446
Mexico,0,15.67,6.0,1.0,0.0,1.0,0.0,490.349,511.6227,532.2081
Mexico,1,15.25,3.0,2.0,1.0,2.0,2.0,358.5527,456.8911,367.99699999999996
Mexico,1,15.42,8.0,3.0,0.0,1.0,2.0,425.9308,457.6854,447.3517
Mexico,1,15.75,12.0,3.0,0.0,1.0,10.0,586.1583,685.6524,634.7818
Mexico,1,15.92,4.0,1.0,0.0,1.0,0.0,416.3499,470.3944,384.5953
Mexico,1,16.08,4.0,2.0,0.0,2.0,4.0,377.2472,453.7139,480.82800000000003
Mexico,1,15.58,2.0,2.0,0.0,1.0,0.0,410.0405,418.7642,433.6442
Mexico,1,15.83,6.0,5.0,7.0,6.0,5.0,482.6375,493.5883,515.0504
Mexico,1,15.92,30.0,1.0,0.0,0.0,5.0,404.1206,453.7139,430.56699999999995
Mexico,1,16.17,4.0,1.0,0.0,0.0,3.0,420.4783,425.1187,410.0522
Mexico,1,16.17,2.0,2.0,0.0,1.0,1.0,404.1206,406.8496,407.2548
Mexico,0,15.42,2.0,0.0,0.0,0.0,0.0,366.7316,356.6869,361.5628
Mexico,0,15.75,21.0,2.0,2.0,1.0,3.0,530.62,462.0625,521.0183
Mexico,1,16.08,10.0,4.0,0.0,1.0,2.0,513.016,506.2972,443.2488
Mexico,0,16.0,3.0,2.0,2.0,1.0,0.0,392.2807,423.5691,433.9239
Mexico,1,15.92,2.0,1.0,0.0,0.0,0.0,403.7311,455.3819,454.1589
Mexico,0,15.33,7.0,1.0,2.0,4.0,3.0,550.8724,603.2048,473.2749
Mexico,1,15.75,3.0,1.0,0.0,0.0,0.0,428.2676,386.1975,426.837
Mexico,1,16.17,1.0,1.0,2.0,1.0,2.0,307.9997,375.0772,268.5938
Mexico,1,15.58,5.0,3.0,0.0,2.0,5.0,382.7777,490.7287,423.6665
Mexico,0,15.67,1.0,0.0,0.0,0.0,0.0,291.4862,335.1948,380.2126
Mexico,0,15.83,3.0,2.0,0.0,1.0,1.0,432.7076,388.1232,397.9299
Mexico,0,15.67,3.0,1.0,5.0,0.0,1.0,338.3004,472.3274,375.4569
Mexico,0,15.33,4.0,3.0,0.0,1.0,1.0,350.1402,375.292,393.2674
Mexico,0,15.92,5.0,1.0,0.0,1.0,1.0,493.3868,463.1852,414.3417
Mexico,1,15.92,2.0,1.0,0.0,0.0,1.0,391.1902,432.2675,366.2253
Mexico,0,16.17,6.0,2.0,2.0,1.0,2.0,412.9226,291.8096,426.837
Mexico,1,15.67,14.0,8.0,5.0,10.0,6.0,349.595,347.9118,357.8329
Mexico,1,15.75,3.0,1.0,0.0,2.0,1.0,459.8146,471.983,457.5159
Mexico,0,15.58,28.0,0.0,0.0,0.0,0.0,519.7928,530.8694,500.4103
Mexico,1,15.25,3.0,2.0,0.0,1.0,2.0,365.4853,354.584,397.9299
Mexico,0,16.08,1.0,1.0,1.0,1.0,1.0,358.4748,377.6979,370.8877
Mexico,1,15.58,5.0,2.0,4.0,3.0,4.0,358.1633,373.4886,278.5714
Mexico,0,16.0,4.0,3.0,0.0,0.0,1.0,300.0545,336.1571,341.9806
Mexico,1,15.58,10.0,3.0,0.0,2.0,5.0,417.3625,431.3143,376.4827
Mexico,0,15.58,2.0,2.0,0.0,2.0,0.0,477.7302,529.3457,534.3529
Mexico,0,16.08,3.0,1.0,0.0,0.0,1.0,419.23199999999997,396.9446,439.8918
Mexico,1,16.08,6.0,2.0,1.0,0.0,4.0,310.8818,382.9409,332.6557
Mexico,1,15.83,8.0,3.0,0.0,0.0,0.0,603.9181,646.7312,569.4144
Mexico,0,15.5,1.0,1.0,0.0,3.0,1.0,401.3164,420.20099999999996,454.8116
Mexico,1,15.83,4.0,0.0,0.0,0.0,4.0,398.2785,429.8846,376.3894
Mexico,0,15.83,5.0,2.0,0.0,2.0,1.0,380.2851,341.7707,407.0683
Mexico,1,15.42,4.0,1.0,2.0,2.0,2.0,465.423,529.1733,413.5024
Mexico,1,15.67,2.0,1.0,1.0,2.0,2.0,290.941,352.0422,371.8202
Mexico,1,16.17,5.0,5.0,0.0,0.0,0.0,449.0653,451.33099999999996,472.2492
Mexico,1,15.25,6.0,0.0,0.0,0.0,3.0,402.1732,453.7933,473.7411
Mexico,0,16.08,10.0,2.0,0.0,0.0,0.0,467.7598,464.3079,506.7512
Mexico,1,16.08,4.0,1.0,0.0,1.0,2.0,413.0784,448.2331,442.969
Mexico,0,15.25,2.0,1.0,0.0,1.0,0.0,408.7942,380.1037,381.1451
Mexico,0,16.08,3.0,3.0,0.0,0.0,3.0,442.2885,513.8681,454.8116
Mexico,1,15.75,10.0,4.0,0.0,3.0,2.0,491.2058,476.1134,498.2656
Mexico,1,15.42,5.0,2.0,0.0,0.0,1.0,358.7085,424.3244,394.1999
Mexico,0,16.08,2.0,1.0,1.0,0.0,1.0,531.0874,443.29699999999997,452.9467
Mexico,1,15.83,15.0,5.0,2.0,3.0,2.0,393.6049,409.3119,403.8046
Mexico,1,15.42,5.0,2.0,0.0,1.0,0.0,367.7442,363.8774,414.7147
Mexico,1,16.17,4.0,1.0,0.0,1.0,2.0,529.2179,546.3304,489.8732
Mexico,1,15.33,1.0,0.0,0.0,0.0,0.0,356.8391,424.245,346.64300000000003
Mexico,1,15.58,3.0,2.0,2.0,1.0,1.0,383.8682,462.4513,394.1999
Mexico,1,15.75,7.0,6.0,0.0,3.0,4.0,474.5365,440.3695,449.9627
Mexico,0,15.5,5.0,2.0,0.0,1.0,1.0,456.621,424.3711,514.4909
Mexico,0,16.08,9.0,2.0,0.0,0.0,4.0,415.4931,456.7697,394.7594
Mexico,1,16.0,7.0,0.0,0.0,1.0,2.0,506.473,450.6955,519.8993
Mexico,0,15.5,10.0,0.0,0.0,0.0,4.0,575.0195,558.2959,555.3338
Mexico,1,16.0,7.0,1.0,0.0,1.0,3.0,476.8733,526.155,463.0175
Mexico,1,15.75,8.0,4.0,6.0,0.0,12.0,387.2955,471.983,402.5923
Mexico,1,15.42,5.0,2.0,0.0,2.0,0.0,551.6513,507.0915,465.069
Mexico,1,15.83,7.0,2.0,0.0,3.0,4.0,494.9447,518.053,455.0914
Mexico,1,15.33,5.0,5.0,5.0,5.0,5.0,307.76599999999996,319.39599999999996,247.7993
Mexico,1,15.83,10.0,8.0,1.0,1.0,10.0,405.289,425.1981,401.0071
Mexico,0,15.58,22.0,5.0,0.0,0.0,7.0,418.45300000000003,422.7672,336.1992
Mexico,1,16.08,3.0,2.0,0.0,0.0,1.0,332.1468,425.5953,408.7467
Mexico,0,15.42,2.0,2.0,2.0,1.0,4.0,427.9561,490.4514,432.9914
Mexico,1,15.83,2.0,2.0,4.0,1.0,2.0,364.1611,493.4294,414.4349
Mexico,0,16.17,1.0,0.0,0.0,2.0,2.0,436.6023,394.5387,420.0298
Mexico,1,15.33,3.0,1.0,3.0,2.0,2.0,452.7263,513.2871,479.0563
Mexico,0,16.08,1.0,0.0,0.0,0.0,0.0,406.9248,416.6724,397.5569
Mexico,0,16.0,9.0,1.0,0.0,1.0,0.0,504.2919,536.9642,475.8859
Mexico,1,16.0,4.0,1.0,3.0,1.0,1.0,540.9799,556.1799,568.5752
Mexico,0,16.08,2.0,1.0,0.0,0.0,0.0,455.5305,519.6422,495.8411
Mexico,1,15.75,3.0,2.0,0.0,2.0,0.0,385.7377,430.0434,392.3349
Mexico,0,16.08,6.0,0.0,0.0,0.0,0.0,487.1553,503.6033,514.7706
Mexico,0,15.58,12.0,1.0,0.0,0.0,10.0,628.4546,598.8743,544.3305
Mexico,1,15.67,10.0,10.0,0.0,0.0,10.0,360.3443,422.1003,405.9493
Mexico,1,15.67,2.0,2.0,2.0,3.0,2.0,341.3382,332.3433,396.8109
Mexico,1,15.42,7.0,1.0,0.0,1.0,4.0,374.9883,322.335,334.1477
Mexico,1,15.58,5.0,5.0,1.0,0.0,0.0,402.0953,475.3191,431.4994
Mexico,1,15.58,2.0,2.0,4.0,2.0,1.0,429.2803,517.1793,408.1872
Mexico,1,15.92,5.0,4.0,4.0,3.0,2.0,353.8791,366.3398,323.2376
Mexico,0,15.83,2.0,0.0,0.0,1.0,1.0,451.9473,438.6457,445.4868
Mexico,1,15.92,2.0,1.0,1.0,1.0,2.0,407.8595,374.4417,418.0716
Mexico,1,16.17,10.0,1.0,6.0,2.0,5.0,434.8886,509.3156,440.7311
Mexico,1,15.83,10.0,2.0,0.0,3.0,10.0,501.9551,539.4994,483.9985
Mexico,0,15.58,7.0,2.0,0.0,0.0,1.0,491.6732,490.7721,495.8411
Mexico,1,15.75,4.0,1.0,0.0,1.0,1.0,430.1371,423.689,410.9847
Mexico,1,15.92,11.0,6.0,0.0,4.0,3.0,429.3582,436.3979,421.9881
Mexico,0,15.67,5.0,0.0,0.0,0.0,1.0,518.4686,505.3675,501.06300000000005
Mexico,0,15.33,2.0,2.0,0.0,1.0,0.0,357.6959,338.56300000000005,359.5114
Mexico,1,15.33,4.0,0.0,0.0,0.0,0.0,436.05699999999996,431.3143,456.6766
Mexico,0,15.58,2.0,1.0,0.0,1.0,2.0,403.3416,456.1281,340.1156
Mexico,1,15.83,3.0,2.0,0.0,1.0,2.0,379.8177,348.2295,361.1899
Mexico,0,15.58,2.0,0.0,0.0,0.0,0.0,421.4909,420.9227,425.9045
Mexico,1,15.75,15.0,10.0,0.0,4.0,0.0,462.5409,491.0465,442.6893
Mexico,1,16.17,3.0,2.0,0.0,1.0,1.0,517.3781,565.7116,560.1828
Mexico,0,16.08,10.0,0.0,0.0,0.0,10.0,500.3973,527.3408,544.89
Mexico,0,15.42,3.0,1.0,0.0,0.0,2.0,499.4625,510.8208,445.4868
Mexico,1,16.0,5.0,2.0,2.0,0.0,0.0,526.7253,517.4176,467.68
Mexico,0,16.0,10.0,2.0,0.0,1.0,2.0,468.305,448.4294,478.1238
Mexico,1,15.5,9.0,3.0,0.0,0.0,0.0,392.82599999999996,480.7204,461.2458
Mexico,0,15.67,2.0,1.0,0.0,0.0,1.0,423.8277,470.6433,423.10699999999997
Mexico,0,15.83,10.0,10.0,0.0,0.0,5.0,464.644,468.3177,450.1492
Mexico,0,15.83,2.0,2.0,1.0,1.0,1.0,361.0453,399.3504,433.0847
Mexico,1,15.25,8.0,1.0,0.0,0.0,5.0,461.76199999999994,482.309,453.8791
Mexico,1,15.33,14.0,2.0,0.0,0.0,2.0,555.5459999999999,521.3891,499.3846
Mexico,1,15.58,2.0,2.0,2.0,3.0,1.0,381.9988,402.0837,352.5177
Mexico,1,15.67,11.0,5.0,0.0,5.0,3.0,412.6889,458.3209,401.6598
Mexico,1,16.08,8.0,3.0,4.0,2.0,8.0,377.9483,391.9166,392.3349
Mexico,1,15.75,8.0,2.0,0.0,0.0,2.0,486.4543,592.7182,536.8706
Mexico,0,16.17,3.0,2.0,0.0,3.0,4.0,576.11,549.4745,486.1432
Mexico,0,15.33,2.0,0.0,0.0,2.0,3.0,439.4843,373.8485,397.7434
Mexico,0,16.08,10.0,3.0,10.0,5.0,6.0,457.3999,437.2022,438.9593
Mexico,0,15.58,5.0,1.0,0.0,1.0,1.0,286.0337,344.1766,307.2921
Mexico,0,15.5,2.0,2.0,0.0,0.0,0.0,537.942,464.4683,505.7255
Mexico,1,15.92,7.0,0.0,0.0,2.0,4.0,403.7311,464.9137,445.7665
Mexico,0,15.92,4.0,0.0,0.0,0.0,2.0,420.7119,473.0491,448.2842
Mexico,0,15.33,5.0,5.0,5.0,2.0,5.0,419.6993,400.7939,402.5923
Mexico,0,15.67,2.0,1.0,0.0,0.0,1.0,479.3659,412.9835,456.0239
Mexico,1,15.83,3.0,0.0,0.0,0.0,3.0,408.3268,437.1922,416.3931
Mexico,1,15.25,15.0,5.0,0.0,2.0,4.0,581.251,534.8924,554.4013
Mexico,1,15.75,12.0,6.0,0.0,2.0,0.0,430.2929,539.4994,469.0787
Mexico,1,15.42,2.0,1.0,0.0,0.0,2.0,453.0379,493.5883,465.6285
Mexico,1,15.42,3.0,2.0,0.0,0.0,3.0,385.8934,433.0618,403.8046
Mexico,1,16.17,5.0,5.0,0.0,0.0,5.0,452.7263,483.8977,409.1197
Mexico,0,16.17,3.0,1.0,0.0,0.0,1.0,445.0927,408.9737,509.1757
Mexico,0,15.25,10.0,2.0,0.0,1.0,3.0,528.2832,513.387,517.1018
Mexico,1,15.42,5.0,3.0,0.0,2.0,2.0,449.6884,421.1472,408.094
Mexico,1,15.83,3.0,1.0,0.0,2.0,5.0,380.36300000000006,422.0209,414.0619
Mexico,0,15.58,5.0,1.0,0.0,0.0,2.0,550.1714,555.8099,507.3107
Mexico,0,15.58,2.0,2.0,2.0,2.0,2.0,483.3385,478.74300000000005,423.10699999999997
Mexico,0,16.08,2.0,2.0,1.0,3.0,1.0,292.4209,329.2604,383.5696
Mexico,0,15.42,1.0,0.0,0.0,0.0,0.0,429.8255,339.0441,397.9299
Mexico,0,15.33,2.0,0.0,0.0,0.0,0.0,408.3268,290.4462,301.6971
Mexico,0,15.92,2.0,2.0,0.0,0.0,0.0,524.3885,404.3224,479.0563
Mexico,1,15.92,10.0,2.0,0.0,3.0,5.0,448.0527,442.5935,470.6639
Mexico,1,15.5,1.0,1.0,0.0,0.0,0.0,477.8081,480.7204,502.6483
Mexico,1,15.25,3.0,2.0,1.0,1.0,2.0,410.8973,513.2871,414.7147
Mexico,0,15.5,8.0,3.0,0.0,0.0,2.0,386.5945,383.3917,409.3995
Mexico,0,15.25,30.0,0.0,0.0,0.0,1.0,340.014,331.1851,281.3689
Mexico,1,16.08,5.0,3.0,0.0,0.0,0.0,495.6457,603.8385,508.8027
Mexico,1,15.67,2.0,0.0,0.0,0.0,0.0,372.9631,459.9095,401.6598
Mexico,1,16.17,4.0,1.0,0.0,0.0,0.0,453.0379,426.0719,440.4513
Mexico,0,15.5,8.0,2.0,0.0,0.0,5.0,469.0061,476.2569,479.0563
Mexico,0,15.42,2.0,1.0,0.0,1.0,1.0,415.4931,408.653,355.5949
Mexico,1,15.67,5.0,3.0,1.0,3.0,1.0,296.6272,374.9183,301.8836
Mexico,1,15.67,14.0,7.0,0.0,7.0,0.0,490.1153,492.6351,466.0015
Mexico,1,16.17,6.0,3.0,0.0,0.0,0.0,481.4691,518.7679,452.0142
Mexico,0,16.08,6.0,0.0,0.0,0.0,0.0,617.2379,642.019,514.1179
Mexico,1,15.58,4.0,2.0,0.0,2.0,4.0,359.2538,446.724,315.8709
Mexico,1,15.25,2.0,2.0,0.0,3.0,2.0,326.6942,348.5472,323.8903
Mexico,0,15.83,14.0,0.0,0.0,2.0,0.0,576.2658,540.3323,587.2249
Mexico,0,15.83,1.0,1.0,2.0,1.0,1.0,285.4884,331.1851,365.2928
Mexico,0,15.25,4.0,2.0,0.0,1.0,1.0,499.4625,535.8414,514.3044
Mexico,0,16.08,9.0,0.0,0.0,0.0,2.0,607.8127,526.9399,592.1671
Mexico,1,16.08,10.0,6.0,0.0,4.0,11.0,486.68800000000005,540.1348,467.8665
Mexico,0,15.5,4.0,3.0,5.0,2.0,0.0,417.0509,390.2082,418.0716
Mexico,1,15.5,3.0,1.0,0.0,0.0,0.0,330.51099999999997,331.3901,311.1153
Mexico,0,16.0,5.0,2.0,0.0,1.0,1.0,636.244,636.5657,595.6173
Mexico,0,15.67,2.0,2.0,0.0,3.0,1.0,294.0567,349.6298,358.4856
Mexico,1,16.08,1.0,0.0,0.0,0.0,0.0,383.8682,385.4032,439.8918
Mexico,0,15.25,1.0,0.0,0.0,0.0,0.0,531.4769,579.0663,507.3107
Mexico,1,15.92,10.0,5.0,0.0,0.0,5.0,456.0757,508.5213,473.4614
Mexico,1,16.08,3.0,2.0,0.0,2.0,2.0,379.0388,386.3564,447.9112
Mexico,1,15.42,2.0,2.0,4.0,1.0,2.0,324.4353,379.843,342.9131
