CNT,ST04Q01,AGE,ST13Q01,ST17Q01,ST19Q01,ST15Q01,ST26Q10,ST26Q02,BFMJ2,BMMJ1,PV1MATH,PV1READ,PV1SCIE
Japan,1,15.42,1,1,1,2,1,1,23.8,14.21,504.2919,640.9328,557.5718
Japan,0,15.5,1,1,1,2,2,1,68.7,26.64,564.2701,579.6276,564.752
Japan,0,16.08,1,1,1,1,1,1,79.74,61.82,585.2236,618.2814,595.3376
Japan,0,15.83,1,1,1,1,1,1,50.9,43.06,506.9403,510.8208,509.2689
Japan,1,15.75,1,1,1,1,2,1,62.45,53.15,693.4959,735.694,705.9306
Japan,1,15.67,3,3,1,2,1,1,70.09,17.55,518.1569999999999,563.3287,512.6259
Japan,1,15.75,1,1,1,2,1,1,25.39,28.48,614.5116,668.0982,630.1194
Japan,1,15.25,1,1,1,1,1,1,71.39,68.7,617.6274,664.9209,574.1701
Japan,0,15.5,1,1,3,1,1,2,29.73,43.33,512.9382,524.6944,562.9802
Japan,1,15.42,1,1,1,2,1,1,45.76,43.33,524.5443,652.1326,491.0854
Japan,1,15.58,1,1,2,2,1,1,24.53,26.64,551.7292,585.8077,534.0731
Japan,0,15.33,1,1,1,1,1,1,31.5,68.7,537.1631,624.6168,627.4151
Japan,0,15.5,1,1,1,1,2,2,25.06,70.5,620.2757,688.8526,603.73
Japan,0,15.75,1,3,1,2,1,2,25.26,24.15,609.9938,592.8597,560.1828
Japan,1,15.5,1,1,1,2,1,2,70.34,48.1,550.8724,574.4490000000001,558.1313
Japan,0,15.33,1,1,1,2,1,1,57.03,48.1,574.1626,567.1975,554.5878
Japan,0,15.25,1,1,1,4,1,1,28.48,11.74,453.661,474.4926,441.0108
Japan,1,15.25,1,1,1,4,1,1,25.26,60.29,508.0308,577.6263,519.1533
Japan,1,15.75,1,1,1,2,1,1,50.05,26.64,460.8272,581.5184,473.5546
Japan,0,15.5,1,1,1,1,1,1,26.62,28.48,557.2597,629.3482,562.887
Japan,1,15.67,1,1,1,1,1,1,72.96,31.08,493.7763,559.2777,546.1954
Japan,0,15.33,1,1,1,1,1,2,50.37,24.53,589.0403,657.5767,597.2958
Japan,1,16.08,1,1,2,2,1,1,27.25,28.48,583.2762,655.4687,580.138
Japan,1,15.33,1,1,1,1,1,1,25.04,68.7,410.3521,436.2391,391.7755
Japan,0,15.75,1,1,1,2,1,1,29.73,29.73,698.3253,668.2426,685.1361
Japan,0,16.17,2,2,1,1,1,1,71.72,55.25,649.7975,644.6654,669.0041
Japan,1,15.75,1,1,1,4,1,1,28.52,39.04,514.5739,544.9801,542.5587
Japan,1,15.33,1,1,1,2,1,1,24.53,75.5,471.7324,502.8817,483.81199999999995
Japan,1,15.5,1,1,4,2,1,2,26.62,21.64,540.5125,525.9167,502.3685
Japan,1,16.0,1,1,1,4,1,1,31.08,31.08,506.6288,487.7104,463.1108
Japan,0,15.75,1,1,1,2,1,1,24.68,24.93,597.6087,556.5316,577.7135
Japan,1,16.17,2,1,1,1,1,1,73.38,71.72,533.0347,576.832,583.7747
Japan,1,15.83,1,3,1,1,1,1,26.8,57.03,556.325,515.5906,532.8609
Japan,1,15.58,1,1,1,4,1,1,23.8,51.01,557.6492,537.0369999999999,522.8833
Japan,1,16.25,1,2,1,1,2,1,26.8,81.13,620.3536,611.5433,644.2932
Japan,1,15.92,1,1,1,2,1,1,57.03,24.98,634.3745,572.6221,630.3059
Japan,0,15.75,1,2,1,2,2,1,59.89,43.33,674.4119,615.8756,693.9015
Japan,0,16.17,1,1,1,1,1,1,31.08,31.08,486.7659,428.9422,452.9467
Japan,0,15.58,1,1,1,1,1,1,57.03,76.49,677.1382,722.7748,732.693
Japan,1,15.92,1,1,1,1,1,1,65.42,43.33,569.8785,655.3892,613.4278
Japan,1,15.42,1,1,1,2,1,1,75.13,31.15,603.7623,569.1271,542.4655
Japan,1,15.42,1,1,1,2,1,2,31.08,68.7,516.6771,456.0968,445.207
Japan,0,16.25,1,1,1,2,1,1,25.71,43.33,590.5982,479.5449,500.31699999999995
Japan,0,15.83,1,1,1,4,1,1,25.95,29.73,738.1289999999999,713.6327,762.6259
Japan,0,15.33,1,1,1,2,2,1,51.56,25.06,714.4493,637.4479,664.3417
Japan,0,15.67,1,2,1,2,1,1,17.56,29.14,754.954,661.5864,723.1816
Japan,0,15.83,2,1,1,1,1,1,21.96,43.33,563.4912,528.2230000000001,524.9347
Japan,0,16.08,1,1,1,1,1,1,35.34,35.34,690.3801,611.3045,687.9336
Japan,0,15.75,2,2,1,1,2,1,57.03,43.33,674.9572,605.6909,687.9336
Japan,0,15.75,1,1,1,2,1,2,56.35,24.53,524.3885,437.0418,476.0724
Japan,0,15.83,2,2,1,1,2,1,37.34,68.7,690.5359,647.3919999999999,711.2458
Japan,0,15.83,1,1,1,1,1,1,43.33,65.01,743.971,664.2329,665.5539
Japan,0,15.92,1,1,1,2,1,1,62.39,29.73,592.4677,569.2826,625.5502
Japan,0,16.25,1,1,1,4,1,1,53.77,41.22,637.8018,655.1709,689.2391
Japan,0,15.67,2,1,1,2,1,1,43.33,43.33,653.4585,665.5160000000001,615.1996
Japan,1,16.17,1,1,1,1,1,1,54.92,16.36,652.2122,598.2783,637.859
Japan,0,15.58,1,1,1,2,1,1,24.53,43.33,587.4825,577.3822,576.9675
Japan,0,15.92,1,2,1,1,1,1,26.62,79.74,571.0469,487.00300000000004,507.031
Japan,1,15.83,1,1,1,2,1,1,53.6,43.33,615.2905,555.3061,586.2924
Japan,0,15.58,2,1,1,2,1,1,25.91,57.64,655.25,547.63,566.4304
Japan,0,15.67,1,1,2,1,2,1,26.62,48.1,665.4541,595.8269,633.5696
Japan,1,16.0,1,1,1,2,1,1,72.24,68.88,589.3519,647.4461,571.4659
Japan,0,15.67,1,1,1,2,1,1,68.55,65.23,645.2017,570.4053,649.7016
Japan,1,15.92,1,1,1,4,1,2,43.33,43.33,563.5691,622.3459,652.4991
Japan,1,16.08,1,2,1,2,1,1,77.1,14.64,727.847,727.592,740.9922
Japan,0,15.92,1,1,1,4,1,1,11.56,72.27,681.7339,667.2001,711.9918
Japan,1,15.5,1,1,1,1,1,1,44.14,28.48,494.5552,509.2362,484.6512
Japan,1,15.33,1,1,1,2,1,2,24.93,24.53,567.9311,557.2125,555.5203
Japan,0,15.5,2,2,4,4,1,1,24.93,48.1,610.2274,566.7163,630.3059
Japan,1,16.0,1,2,1,2,1,1,80.78,39.02,699.8832,748.6412,714.0433
Japan,1,15.58,1,2,1,1,1,1,30.78,70.5,630.4019,692.0069,625.7367
Japan,1,15.42,1,1,1,2,1,1,68.55,39.02,616.3811,553.797,516.0761
Japan,1,15.92,1,1,1,1,1,1,71.45,76.49,564.9712,568.3328,509.8284
Japan,0,16.17,2,1,1,2,1,1,25.23,24.53,604.5412,567.9994,568.5752
Japan,1,15.58,2,2,1,2,1,1,57.03,60.29,592.8571,664.4444,626.3894
Japan,0,15.5,2,1,1,2,1,2,28.48,30.9,659.1447,619.0032,650.3543
Japan,1,15.42,1,1,1,2,1,1,29.73,28.48,603.8402,638.7881,645.7852
Japan,1,15.5,1,1,1,2,1,1,80.75,43.33,639.0481,651.3382,576.8743
Japan,0,16.08,1,1,1,2,1,1,88.7,81.13,586.4699,550.8378,547.1279
Japan,1,15.67,1,1,1,1,1,2,43.33,58.77,540.5125,544.9801,494.9086
Japan,0,16.0,1,1,1,2,1,1,22.77,16.5,584.0551,503.6033,515.7963
Japan,1,16.25,2,1,1,4,1,1,22.77,13.72,420.9456,451.9664,431.4062
Japan,1,16.0,2,3,2,1,2,2,13.87,68.7,425.5414,487.0749,433.0847
Japan,0,15.58,1,1,1,2,1,1,51.56,39.04,395.9417,390.7696,493.9761
Japan,1,15.42,3,2,1,1,1,1,25.95,26.64,384.3356,381.9877,445.6733
Japan,0,15.5,2,1,2,2,1,1,32.75,32.75,352.0097,435.3577,410.0522
Japan,0,16.25,1,1,4,1,2,1,25.95,68.7,482.6375,517.9581,591.0481
Japan,0,16.0,3,1,1,2,2,2,27.91,14.64,453.8168,472.2472,477.2846
Japan,0,15.67,1,1,1,1,1,1,19.66,16.36,393.2155,438.6457,501.809
Japan,1,15.58,3,1,1,2,1,2,24.53,23.46,350.6855,458.4003,432.1522
Japan,0,15.92,1,1,2,2,2,2,25.95,26.64,396.7986,366.3103,466.8407
Japan,0,15.92,1,1,1,2,2,1,57.03,28.48,622.2231,530.8694,641.6822
Japan,0,15.75,1,1,1,2,1,1,88.7,81.13,715.2282,577.3822,674.8788
Japan,0,16.08,1,1,1,2,1,1,32.5,14.21,721.5376,627.3434,730.828
Japan,1,16.08,1,1,2,2,1,2,16.36,68.7,625.3388,584.7751,575.4756
Japan,0,16.25,1,1,1,4,1,1,25.95,68.7,664.5973,651.1612,680.2872
Japan,1,15.5,1,1,1,2,1,1,81.92,43.33,652.9132,603.8385,654.1775
Japan,1,15.92,1,1,1,2,1,1,73.91,80.46,775.7517,711.7852,723.3681
Japan,0,15.5,1,1,1,4,1,1,88.7,44.94,519.0139,450.9155,506.0985
Japan,1,15.58,1,1,1,1,1,1,79.05,26.64,550.6387,520.3565,561.1153
Japan,0,16.25,1,1,1,4,1,1,43.33,58.77,610.0717,505.2071,601.2122
Japan,0,15.67,1,1,1,1,1,1,62.13,24.53,521.4286,487.3238,509.0824
Japan,1,15.92,1,1,2,2,1,1,32.2,32.2,664.5194,662.0614,662.7564
Japan,0,15.83,1,1,1,2,1,1,28.48,70.5,788.4484,672.7335,713.7635
Japan,0,16.08,2,1,1,1,2,1,22.75,53.15,614.2779,636.6459,592.9131
Japan,0,15.33,1,1,1,4,1,1,62.13,60.29,571.2806,603.686,581.5367
Japan,0,16.25,1,1,2,4,1,1,57.97,57.97,617.16,514.0285,519.433
Japan,1,15.33,1,1,1,1,1,1,48.1,50.57,680.2539,645.1426,620.5147
Japan,0,16.0,1,1,1,1,1,1,81.13,81.13,634.9977,574.0942,628.9071
Japan,1,16.08,1,1,1,4,1,1,58.07,57.03,577.59,554.0353,546.1954
Japan,1,15.92,1,1,1,1,1,1,71.39,76.49,657.2753,668.9719,623.9649
Japan,1,16.0,1,1,1,1,1,1,80.46,80.46,594.0255,623.6168,573.3308
Japan,1,16.25,1,1,2,2,1,1,70.34,16.5,606.9559,516.4644,537.8031
Japan,0,16.25,1,1,1,1,1,1,43.33,57.03,596.596,652.6848,540.6005
Japan,0,15.42,1,1,1,4,1,1,73.91,27.91,642.8649,594.2230000000001,664.9012
Japan,1,15.33,1,1,1,4,1,1,30.11,50.37,673.1656,638.7881,665.5539
Japan,0,15.67,1,1,1,4,1,1,70.34,68.88,593.0129,581.3919,544.0507
Japan,1,16.17,1,1,1,4,1,1,78.76,48.1,599.0886,608.0483,521.9508
Japan,1,16.17,1,1,1,4,1,1,50.15,61.82,582.9646,602.0116,596.7363
Japan,0,15.58,1,1,1,4,1,1,43.33,25.2,488.0122,479.7855,576.9675
Japan,0,15.58,1,1,1,4,1,2,62.39,79.74,717.0977,659.1004,740.2462
Japan,1,16.0,1,1,1,1,1,1,72.27,48.1,608.5917,558.5628,533.4204
Japan,1,16.25,1,1,1,4,1,1,60.29,60.29,610.9285,595.1011,570.1604
Japan,1,15.67,1,1,1,2,1,1,56.38,60.29,597.6866,612.8142,577.9
Japan,0,15.83,1,1,2,2,1,2,88.31,57.99,477.8081,440.811,470.8504
Japan,0,15.58,1,1,1,2,1,1,70.34,26.64,697.3127,663.1101,651.2868
Japan,0,15.58,1,1,1,2,1,1,39.02,28.48,660.0795,561.9849,569.4144
Japan,1,15.42,1,1,1,2,1,1,88.7,68.7,592.1561,647.4461,547.7807
Japan,0,15.92,1,1,1,1,1,1,23.8,26.64,610.8506,598.9545,630.7721
Japan,1,15.83,1,1,1,4,1,1,26.8,70.4,551.6513,591.8444,590.6751
Japan,1,15.58,1,1,2,2,1,2,33.83,26.8,518.8581,552.4466,508.8959
Japan,0,15.83,1,1,1,1,1,1,76.49,66.42,506.5509,446.9057,545.263
Japan,0,16.0,1,1,1,1,2,1,26.8,26.8,492.6079,552.3615,496.6803
Japan,0,16.17,1,1,1,2,2,1,59.35,26.64,529.7632,545.545,531.2756
Japan,0,16.08,1,1,1,1,1,2,43.85,43.33,684.0707,651.9631,668.3514
Japan,0,15.75,1,1,1,2,2,1,16.36,16.5,550.8724,559.7394,607.5532
Japan,1,16.0,1,1,4,2,1,1,37.83,39.04,614.8232,550.6197,566.9899
Japan,0,16.17,1,1,1,1,2,1,26.85,26.64,506.2393,435.3577,460.4066
Japan,1,16.08,1,1,1,1,1,1,57.03,25.04,516.0539,510.3482,590.0224
Japan,1,15.42,3,1,1,3,1,1,37.83,39.02,498.7615,530.762,515.1436
Japan,1,15.92,1,1,1,1,1,1,48.1,26.64,584.6783,625.9997,598.508
Japan,0,16.0,1,1,1,2,1,1,50.73,29.47,463.3198,449.8729,457.9821
Japan,1,16.0,1,1,1,1,1,1,14.39,24.98,397.4217,470.3944,466.7475
Japan,1,15.33,1,1,1,4,1,1,30.78,39.02,513.4055,563.567,561.1153
Japan,0,16.08,2,2,1,2,1,2,23.96,28.48,578.9921,596.0675,560.1828
Japan,1,15.5,1,2,1,2,1,1,17.56,26.64,500.0078,544.9801,551.7904
Japan,0,16.0,1,1,1,1,2,1,59.89,70.5,509.1214,531.5911,536.0313
Japan,0,15.25,1,1,1,1,1,1,14.82,70.5,459.8146,472.3274,469.0787
Japan,0,16.08,1,1,1,1,1,1,26.64,26.64,566.5291,556.7722,568.5752
Japan,0,15.25,2,1,1,2,1,1,70.34,54.55,629.5451,647.9534,662.5699
Japan,1,15.58,1,1,2,2,1,1,26.92,43.51,449.6105,485.4863,478.1238
Japan,1,16.17,1,1,1,2,1,2,43.33,30.9,533.4242,551.414,504.6065
Japan,1,15.33,1,1,1,2,1,1,16.33,21.64,498.7615,505.5823,499.5711
Japan,1,15.5,2,1,1,2,1,1,56.35,26.64,503.4351,515.6701,511.4137
Japan,0,15.83,1,1,1,2,1,2,43.33,70.5,457.9452,455.4064,513.5584
Japan,0,15.42,1,3,1,1,1,1,13.35,28.48,558.3502,506.0091,578.273
Japan,0,15.5,3,1,1,4,1,1,19.78,25.04,621.7557,642.2596,722.1559
Japan,1,15.67,1,3,1,2,1,1,25.95,24.53,525.3233,602.8853,525.5875
Japan,0,15.42,1,1,1,1,1,2,21.13,21.13,552.3524,519.0808,565.7777
Japan,0,16.08,1,1,1,1,2,1,65.01,43.33,466.124,467.2751,500.69
Japan,0,15.42,1,1,1,2,1,1,49.48,11.74,541.4473,539.9314,546.1954
Japan,1,15.42,2,1,1,4,1,1,29.18,43.51,581.4847,597.7223,652.4991
Japan,1,15.58,1,1,1,3,1,1,30.78,24.53,555.5459999999999,598.1989,528.1984
Japan,1,15.25,1,1,1,4,1,1,76.98,50.9,405.6785,406.0553,492.4841
Japan,1,16.08,1,2,1,2,1,1,62.13,58.77,441.899,454.5082,477.4711
Japan,0,15.5,1,1,1,1,1,1,64.98,13.87,500.3194,529.2655,550.5781
Japan,0,16.08,1,3,1,2,1,1,57.03,16.36,399.44699999999995,457.8924,461.712
Japan,0,15.42,1,1,1,2,1,2,54.92,26.64,494.01,496.3056,524.4685
Japan,1,16.08,1,3,1,4,1,1,25.95,16.5,248.0215,312.1678,286.8706
Japan,0,15.83,1,1,1,2,1,1,19.66,16.36,397.1101,417.7951,457.9821
Japan,1,15.75,1,1,1,4,1,1,24.85,28.48,386.6724,299.3794,358.0194
Japan,1,16.25,1,2,1,1,1,2,16.36,16.36,481.54699999999997,580.8035,570.2536
Japan,1,15.67,1,3,1,1,1,1,24.15,43.33,437.6928,512.4134,448.2842
Japan,0,15.42,1,1,1,1,1,1,18.02,68.7,606.2549,548.5122,556.7326
Japan,1,15.75,1,1,1,4,1,1,57.03,26.64,579.771,596.1337,603.0772
Japan,1,15.92,1,1,1,2,1,1,54.92,39.04,556.5587,564.3613,580.6975
Japan,1,16.08,1,2,2,4,1,1,24.53,24.53,446.6506,486.0423,456.8631
Japan,0,16.08,1,1,1,4,1,1,23.57,28.48,439.5622,436.4804,432.4319
Japan,0,16.0,1,3,1,1,1,1,26.8,43.33,567.3859,531.5109,534.9123
Japan,1,16.08,1,1,1,1,1,1,36.1,36.1,548.6135,599.0726,608.9519
Japan,0,15.33,1,1,1,1,1,1,25.06,42.3,621.4442,643.1417,625.8299
Japan,0,15.67,1,2,1,1,1,1,51.01,30.9,594.4929,656.7748,617.997
Japan,0,15.67,1,1,1,4,1,1,50.37,24.98,543.1609,574.9764,589.3696
Japan,1,16.08,1,1,1,4,1,2,14.57,39.02,609.2148,660.4728,635.7143
Japan,1,15.42,1,2,1,2,1,1,27.52,28.48,508.8098,537.1164,590.7684
Japan,1,16.17,2,1,1,4,1,2,72.96,39.73,523.6096,509.2362,517.0086
Japan,1,15.42,1,2,1,2,2,1,25.95,39.04,584.8341,551.414,564.2857
Japan,1,16.08,1,1,1,4,1,1,43.33,53.15,473.2902,566.4265,550.0186
Japan,1,15.75,1,1,1,2,1,1,57.03,28.48,474.3029,532.2712,470.6639
Japan,0,15.67,2,2,1,2,1,2,25.95,43.33,532.7232,564.4709,544.3305
Japan,1,15.5,1,2,1,2,1,1,31.15,27.52,531.7105,587.8729,603.1705
Japan,0,15.75,1,1,2,1,1,1,30.34,60.29,489.4142,497.1877,411.6374
Japan,1,16.0,1,1,1,2,1,1,29.73,21.64,480.8459,522.0246,527.2659
Japan,1,16.08,1,1,4,1,1,1,33.76,43.51,595.3497,626.3175,601.2122
Japan,0,16.25,2,2,1,1,2,1,27.25,39.02,504.1362,484.2764,507.6837
Japan,0,15.83,1,1,1,2,1,1,26.64,28.48,614.6674,580.0286,639.4442
Japan,0,15.92,1,1,1,1,1,1,82.41,60.29,541.9925,524.4538,561.4883
Japan,0,16.17,1,1,1,2,1,2,57.03,43.33,563.4133,546.1063,501.7158
Japan,0,15.75,1,3,1,1,2,2,13.34,50.57,584.3667,533.997,582.2827
Japan,1,15.58,1,3,1,2,1,1,26.92,29.73,520.6496,571.1129,506.0052
Japan,1,16.0,1,1,1,4,1,1,20.91,58.77,383.3229,425.35699999999997,450.1492
Japan,1,16.0,1,1,1,1,1,2,36.92,47.83,438.6275,404.7049,388.605
Japan,0,15.67,1,1,1,1,2,2,25.26,43.33,422.0361,432.2301,424.4125
Japan,0,15.92,2,2,1,2,1,1,30.78,17.55,490.9721,559.7394,550.5781
Japan,0,16.0,1,1,1,2,2,1,39.04,68.7,514.0287,494.7017,504.2335
Japan,0,15.67,1,1,1,2,1,1,58.07,16.36,463.3198,461.9021,434.6699
Japan,1,15.5,1,1,1,4,1,2,26.64,24.15,380.4409,451.1721,384.7818
Japan,1,15.33,3,3,1,2,1,1,25.95,25.06,523.7654,551.2552,483.6255
Japan,1,15.83,1,1,1,2,1,1,25.78,28.48,478.4312,490.1727,476.9116
Japan,1,15.42,1,3,1,1,2,1,26.92,26.64,408.4047,384.6089,366.87800000000004
Japan,1,16.08,1,3,1,1,2,1,25.95,25.06,417.1288,473.8099,437.0944
Japan,1,15.42,1,1,2,2,1,1,25.26,60.29,358.4748,345.6877,352.98400000000004
Japan,1,15.92,2,1,1,2,1,1,76.65,30.9,514.4181,606.8569,566.6169
Japan,1,16.08,2,1,1,1,1,1,63.03,68.7,504.9151,594.3068,554.5878
Japan,1,15.42,1,1,1,2,1,1,25.95,30.9,554.845,633.4663,659.959
Japan,1,16.17,1,1,1,1,1,1,26.62,28.48,395.8638,440.1312,409.7725
Japan,1,15.58,1,1,1,2,1,1,72.27,56.64,557.6492,633.1485,591.8874
Japan,1,15.83,1,1,1,2,1,1,53.77,47.83,479.7554,564.8379,541.533
Japan,1,15.42,1,2,1,1,1,1,27.3,16.36,527.5822,591.9238,581.3502
Japan,1,16.0,1,1,1,4,2,1,81.4,43.33,527.5822,512.4928,457.3294
Japan,1,15.83,1,3,1,2,1,1,24.8,19.66,476.8733,517.1793,501.1563
Japan,1,15.92,1,1,1,1,1,1,12.01,70.5,501.9551,486.8366,527.7322
Japan,1,15.33,1,1,1,1,1,1,76.49,82.41,520.4938,571.2718,532.2081
Japan,1,15.83,1,1,1,2,1,2,24.53,28.48,518.1569999999999,626.0792,617.8105
Japan,1,16.17,1,1,1,1,1,1,25.95,70.5,540.4346,617.3418,566.1507
Japan,1,16.0,1,1,1,2,1,1,33.16,26.64,586.0804,660.0757,609.5114
Japan,1,16.08,1,1,1,4,1,1,27.91,39.04,575.0974,647.5256,626.1097
Japan,1,15.75,1,1,1,1,1,1,68.7,68.7,519.7928,511.9368,541.533
Japan,1,16.0,1,1,1,2,1,1,33.66,30.9,478.587,569.4449,567.8292
Japan,1,15.75,1,1,1,4,1,1,53.15,24.53,421.0235,500.0222,560.1828
Japan,1,16.25,2,1,1,2,1,2,59.35,30.99,568.4764,629.2564,595.0578
Japan,1,15.42,1,2,1,4,1,1,41.68,43.33,532.9568,555.3856,521.0183
Japan,1,15.92,1,1,1,2,1,1,60.29,31.08,541.5252,616.5475,584.241
Japan,1,15.75,3,1,1,2,1,1,16.36,24.53,524.077,593.5125,542.8385
Japan,1,15.92,1,2,4,1,1,1,16.33,60.29,598.6213,609.637,605.8747
Japan,1,15.92,1,3,1,2,1,2,33.76,68.7,522.597,606.1419999999999,571.3726
Japan,0,16.17,1,1,1,1,1,1,76.49,76.49,535.8389,589.3312,574.1701
Japan,0,16.25,1,1,1,1,1,1,29.14,68.7,512.7824,437.8438,530.0634
Japan,0,15.5,1,1,1,1,1,1,70.89,65.01,597.7644,604.4078,656.4155
Japan,0,16.0,1,1,1,2,1,1,54.86,17.55,621.8336,586.2036,646.2514
Japan,0,15.83,1,1,1,1,1,1,77.1,79.74,583.8994,633.4382,652.5923
Japan,0,15.83,1,1,1,2,1,1,82.41,39.02,613.2653,643.9436,631.7046
Japan,0,16.17,1,1,1,2,1,1,26.62,43.33,416.0383,446.1038,489.3137
Japan,0,15.33,2,1,1,1,1,1,12.01,53.15,606.9559,582.9958,663.5024
Japan,0,15.83,2,1,1,1,1,2,28.48,43.33,576.7331,564.3105,565.9642
Japan,1,15.33,1,1,1,4,1,2,57.37,82.41,596.2845,604.0768,687.0011
Japan,1,15.83,1,1,1,1,1,1,57.03,16.8,565.6722,522.0246,543.2115
Japan,0,15.33,1,1,1,2,1,1,27.52,28.48,628.0651,550.918,642.8944
Japan,1,15.75,1,1,1,1,1,1,59.85,66.42,675.2687,653.0063,676.7438
Japan,0,15.5,1,1,1,2,1,1,41.68,43.33,445.1706,355.48400000000004,501.436
Japan,0,16.0,1,1,1,1,1,1,82.41,70.89,615.6021,531.11,552.7229
Japan,0,15.42,1,1,1,1,1,1,35.34,70.5,575.9542,566.7965,551.6971
Japan,0,15.58,1,1,1,4,1,1,14.39,65.23,546.9777,525.1756,576.6878
Japan,1,16.25,1,1,1,1,1,2,54.86,58.05,564.2701,619.5658,598.3215
Japan,0,16.08,1,1,1,1,1,1,82.41,76.49,596.0508,529.2655,645.0392
Japan,1,16.17,1,1,1,4,1,1,81.92,84.14,610.9285,595.3394,643.1742
Japan,1,15.33,2,2,1,1,2,1,51.01,48.1,503.0456,558.5628,554.0283
Japan,0,15.67,1,1,1,2,1,1,88.7,68.7,674.7235,606.2522,671.1488
Japan,1,15.58,1,1,1,1,1,1,79.74,57.03,586.6256,642.2037,620.7945
Japan,0,16.0,1,2,1,1,2,1,70.34,39.04,631.804,606.4928,658.0939999999999
Japan,1,16.08,1,1,1,1,2,1,82.41,39.02,440.4191,440.7666,460.5931
Japan,0,16.17,2,1,1,2,1,1,75.5,57.0,607.1896,603.285,643.1742
Japan,1,15.83,1,1,1,2,1,1,75.5,27.91,674.0224,659.4402,613.6143
Japan,0,16.08,1,1,1,4,1,1,43.33,50.37,635.3092,691.1782,661.9172
Japan,0,16.25,1,1,1,2,1,1,56.57,39.02,642.086,570.9666,587.8777
Japan,1,15.92,1,1,1,2,1,2,57.03,48.1,590.754,675.1675,573.1443
Japan,1,15.5,2,1,1,1,1,1,43.33,68.77,641.9302,759.7616,680.4737
Japan,0,15.42,1,1,1,4,1,1,71.29,88.31,481.7028,435.1973,426.091
Japan,1,16.17,1,1,1,1,1,1,76.65,70.09,628.7662,595.1011,566.5237
Japan,1,15.67,2,1,1,1,1,1,43.33,43.33,627.9872,544.2652,553.6554
Japan,1,16.25,1,1,1,1,1,1,70.5,68.7,757.3687,721.6347,713.1108
Japan,1,15.83,1,1,1,1,1,2,50.37,50.37,609.7601,524.4075,528.8512
Japan,1,16.0,1,3,1,1,1,1,23.41,39.02,554.4555,500.5782,527.9187
Japan,0,15.33,1,1,1,4,1,1,86.72,79.74,640.2165,615.7954,557.3853
Japan,0,15.33,1,1,1,2,1,1,62.13,28.48,662.3384,663.1903,664.3417
Japan,1,15.92,1,1,1,4,1,1,72.3,24.98,651.8227,651.4971,609.9776
Japan,0,16.08,1,1,1,2,1,1,68.88,44.72,650.5764,677.5451,700.7087
Japan,0,16.25,1,1,1,2,1,1,30.78,48.1,558.1165,531.11,524.7482
Japan,1,15.92,1,1,1,4,1,1,25.09,43.33,624.0925,614.9588,624.5244
Japan,0,16.0,1,1,1,4,1,1,35.34,35.34,621.9894,560.7819,656.2289999999999
Japan,1,15.58,1,1,1,2,1,1,81.92,68.7,483.8838,473.5716,488.3812
Japan,0,16.25,1,1,1,1,2,1,26.62,28.48,257.5245,224.4462,263.7449
Japan,0,15.83,1,1,2,2,1,2,25.06,25.06,496.0352,443.4574,435.6024
Japan,1,15.83,1,3,1,2,2,2,26.62,16.36,434.0318,466.4228,452.7602
Japan,1,16.08,1,1,1,1,1,2,29.81,29.81,445.0927,443.1496,496.0276
Japan,1,16.08,1,2,1,1,2,1,26.62,68.7,308.7007,346.48199999999997,269.8993
Japan,0,15.67,1,1,1,2,1,1,26.8,70.5,416.1941,504.4052,459.7538
Japan,1,15.58,1,1,1,2,1,1,24.53,25.06,441.5875,455.2231,503.301
Japan,1,15.75,1,1,1,1,1,1,82.41,68.7,283.6968,352.8365,190.9176
Japan,1,16.17,1,1,1,1,1,1,62.13,28.48,413.0784,450.7749,415.6471
Japan,1,15.92,2,1,4,1,1,1,25.95,31.08,437.1475,425.913,424.972
Japan,1,15.83,1,1,1,1,1,1,17.56,31.08,437.6149,394.9349,388.0455
Japan,1,15.5,1,1,1,1,1,1,24.53,24.53,364.7063,330.5958,303.5621
Japan,1,15.33,1,1,1,2,1,2,16.36,16.5,487.0774,544.5035,523.8157
Japan,0,15.75,1,1,1,1,1,1,35.34,35.34,344.5319,286.2761,278.2917
Japan,0,16.0,1,1,1,2,1,1,16.5,24.53,459.8146,440.2496,495.1884
Japan,0,15.83,1,1,1,1,1,1,79.74,72.3,532.1779,553.3238,506.0985
Japan,0,15.5,1,1,1,2,1,1,81.4,70.5,693.4959,714.5148,620.5147
Japan,0,16.25,1,1,1,4,1,1,72.94,31.08,594.4929,600.5584,583.2152
Japan,1,16.08,1,2,1,4,1,1,24.93,24.93,610.539,679.298,641.6822
Japan,0,16.08,1,1,1,2,1,1,29.81,16.5,678.6182,675.2195,620.7945
Japan,1,16.08,1,1,1,1,1,1,82.41,82.41,489.6479,487.7898,467.0272
Japan,0,15.75,1,1,1,1,1,1,77.1,26.64,593.7919,620.6872,598.6945
Japan,0,16.0,1,1,1,2,1,2,32.5,24.93,641.4628,642.5803,670.2163
Japan,1,15.33,1,1,1,2,1,1,73.91,43.33,552.4303,638.7087,563.633
Japan,1,15.67,1,1,1,2,1,1,79.74,53.15,526.6475,612.0199,587.2249
Japan,1,16.25,1,1,1,1,1,1,18.08,68.7,606.3328,680.7277,636.5535
Japan,1,16.17,1,1,1,1,1,1,57.03,50.37,585.2236,635.8492,633.8493
Japan,1,16.17,1,1,1,4,1,1,11.56,11.56,560.1418,639.0264,551.7904
