CNT,ST04Q01,AGE,ST05Q01,ST06Q01,ST08Q01,ST09Q01,ST115Q01,CLCUSE1,PV1MATH,PV1READ,PV1SCIE
Mexico,0,15.25,2,5.0,1,1,1.0,3,472.1218,429.7441,452.9467
Mexico,0,15.92,1,6.0,2,1,1.0,3,465.6566,469.9216,484.6512
Mexico,1,15.67,3,6.0,1,1,1.0,3,509.8224,454.5082,518.2208
Mexico,0,15.83,1,8.0,1,1,1.0,3,392.7481,356.8473,388.605
Mexico,0,16.0,3,6.0,1,1,4.0,3,440.49699999999996,451.4768,419.3771
Mexico,1,15.75,3,6.0,2,1,1.0,3,440.49699999999996,527.5847,536.8706
Mexico,0,15.67,1,7.0,2,1,1.0,3,303.9492,324.9299,363.4278
Mexico,1,15.83,3,6.0,1,1,1.0,3,363.3821,439.4163,373.6852
Mexico,0,15.83,3,7.0,1,1,1.0,2,482.4038,518.1185,476.5386
Mexico,1,16.08,3,7.0,2,1,1.0,1,542.3041,584.9339,568.3887
Mexico,1,15.75,3,6.0,2,1,1.0,3,341.0266,322.6527,339.1831
Mexico,1,15.25,2,5.0,2,1,1.0,3,496.4247,446.5651,469.6382
Mexico,1,15.25,2,6.0,1,1,1.0,2,434.8107,435.6036,467.8665
Mexico,0,15.67,1,6.0,1,1,1.0,2,292.4209,259.8119,310.5558
Mexico,1,15.92,3,6.0,1,1,1.0,2,383.6345,337.7446,376.4827
Mexico,0,15.67,3,6.0,1,1,1.0,2,418.5309,438.6457,350.2797
Mexico,0,16.0,3,7.0,1,2,2.0,3,367.7442,404.8838,404.4573
Mexico,0,15.67,3,6.0,1,1,2.0,3,476.406,479.7053,447.9112
Mexico,1,15.58,2,5.0,1,1,2.0,4,464.644,553.0026,439.6121
Mexico,0,15.67,3,5.0,2,1,1.0,3,444.158,368.2349,452.0142
Mexico,1,16.17,3,6.0,1,1,1.0,2,367.2768,441.0049,326.1283
Mexico,0,15.75,3,6.0,1,1,1.0,2,510.2898,497.9094,483.7188
Mexico,1,15.58,3,6.0,2,1,2.0,3,327.7847,371.8999,422.1746
Mexico,0,16.17,3,6.0,1,1,1.0,3,631.9598,585.4017,568.4819
Mexico,1,15.25,2,7.0,3,1,2.0,3,497.5931,521.0714,427.7695
Mexico,1,15.92,3,16.0,2,1,2.0,4,374.0536,429.8846,405.3898
Mexico,1,15.83,2,6.0,1,1,1.0,3,385.8155,386.9918,362.4021
Mexico,1,15.92,3,6.0,2,1,2.0,3,511.1466,581.7567,452.0142
Mexico,1,16.17,2,6.0,1,1,1.0,2,439.5622,480.7999,433.6442
Mexico,1,15.58,2,6.0,1,1,1.0,2,532.2558,523.6926,581.9097
Mexico,0,15.42,3,12.0,4,4,4.0,1,310.6481,286.9177,354.1029
Mexico,0,15.67,3,6.0,4,1,1.0,3,388.0745,395.5011,350.37300000000005
Mexico,0,15.92,3,6.0,1,1,1.0,3,483.3385,474.7332,457.6091
Mexico,1,15.58,3,6.0,2,1,1.0,3,466.6693,516.385,444.5543
Mexico,1,16.0,3,7.0,1,2,1.0,3,361.6685,326.7037,420.5893
Mexico,0,15.75,3,6.0,2,1,1.0,3,438.3938,452.1184,497.7061
Mexico,1,15.67,2,6.0,1,1,1.0,3,378.4156,404.4667,399.7949
Mexico,1,16.0,3,6.0,1,1,1.0,3,486.9995,565.8705,521.0183
Mexico,1,15.67,1,6.0,2,1,1.0,2,277.5432,232.9751,270.4588
Mexico,1,15.58,3,5.0,1,2,2.0,1,376.6241,367.1341,384.875
Mexico,0,15.92,3,7.0,2,1,2.0,3,436.3686,407.5302,398.8624
Mexico,1,15.25,3,6.0,2,1,1.0,2,378.8051,380.7168,412.1969
Mexico,1,15.58,3,6.0,2,1,1.0,3,382.54400000000004,459.9889,360.6304
Mexico,1,16.0,3,6.0,2,1,2.0,3,583.5878,580.1681,552.5364
Mexico,1,15.58,3,6.0,1,1,1.0,3,492.53,554.6707,524.0955
Mexico,0,15.67,3,6.0,1,1,1.0,3,436.836,426.6165,382.0776
Mexico,1,15.42,2,6.0,1,1,1.0,1,275.2064,308.3551,270.0858
Mexico,1,15.5,2,6.0,2,2,1.0,2,534.7484,516.4644,491.1787
Mexico,0,15.42,3,5.0,1,1,1.0,3,458.4125,470.7235,406.0425
Mexico,0,15.25,2,6.0,1,1,1.0,3,423.2045,398.5484,387.5793
Mexico,0,15.42,3,6.0,1,1,1.0,3,406.769,501.3578,458.5416
Mexico,1,16.08,3,6.0,2,1,2.0,5,414.5583,444.9765,426.837
Mexico,0,15.83,3,6.0,1,1,1.0,3,465.9682,402.7186,422.1746
Mexico,1,15.75,3,6.0,2,1,1.0,3,390.5671,434.3327,406.8818
Mexico,1,15.5,3,6.0,1,1,1.0,2,555.5459999999999,573.0193,552.5364
Mexico,0,15.75,3,6.0,1,1,2.0,3,343.7529,289.5641,409.3995
Mexico,1,15.75,3,6.0,2,1,1.0,2,378.7272,362.5271,399.6084
Mexico,1,15.83,3,6.0,1,2,1.0,3,383.4008,423.689,408.1872
Mexico,0,16.08,3,6.0,1,1,1.0,3,507.4856,578.1841,501.436
Mexico,1,16.17,3,6.0,2,1,2.0,3,518.1569999999999,588.1112,598.4148
Mexico,1,15.5,3,6.0,1,1,1.0,3,557.805,612.4965,481.8538
Mexico,1,15.42,1,6.0,1,1,1.0,3,303.1703,339.4921,315.6844
Mexico,1,15.92,2,6.0,1,1,1.0,1,539.9673,520.5948,492.8571
Mexico,1,15.75,3,6.0,3,1,2.0,3,519.9486,623.6962,503.9537
Mexico,0,16.17,3,6.0,1,1,1.0,3,391.4239,434.63599999999997,407.2548
Mexico,1,15.67,3,6.0,1,1,1.0,3,561.466,573.4958,543.398
Mexico,1,15.5,3,6.0,1,1,2.0,2,490.8942,464.0399,469.7314
Mexico,1,16.17,2,7.0,1,1,1.0,3,414.5583,411.7743,357.6464
Mexico,0,15.67,3,6.0,2,1,1.0,3,535.4494,571.4478,515.0504
Mexico,1,16.17,3,6.0,2,1,1.0,3,506.5509,545.0595,503.2078
Mexico,1,16.17,2,6.0,1,1,1.0,3,356.917,399.0653,304.6811
Mexico,1,15.5,3,6.0,4,1,1.0,3,442.67800000000005,421.1472,368.9295
Mexico,1,15.5,3,6.0,1,1,1.0,3,376.0788,457.6854,424.972
Mexico,0,16.17,3,6.0,2,1,4.0,3,522.9086,495.5838,532.1149
Mexico,1,15.58,2,6.0,1,2,1.0,3,467.2145,457.6854,476.2589
Mexico,0,15.33,3,6.0,2,1,2.0,3,367.121,391.3309,339.0899
Mexico,1,16.17,2,7.0,2,1,1.0,2,495.2563,570.3186,500.5035
Mexico,1,16.17,1,6.0,1,1,1.0,3,355.0475,432.2675,370.8877
Mexico,0,15.33,3,5.0,2,1,3.0,3,435.8233,437.8438,484.6512
Mexico,1,15.25,2,6.0,1,2,1.0,2,530.62,560.1514,492.1112
Mexico,1,15.42,1,6.0,1,1,1.0,3,378.7272,346.6409,339.9291
Mexico,0,15.67,1,8.0,1,2,1.0,2,266.2486,356.6869,327.9933
Mexico,1,15.75,1,6.0,1,1,1.0,4,356.6054,327.2597,326.1283
Mexico,0,16.0,3,6.0,1,1,1.0,3,475.3934,449.8729,438.8661
Mexico,1,15.5,3,6.0,3,2,2.0,2,400.2259,416.2224,392.3349
Mexico,1,15.33,2,6.0,1,1,1.0,3,422.6593,447.5183,484.2783
Mexico,1,16.17,2,6.0,2,2,1.0,3,438.23800000000006,392.7109,386.36699999999996
Mexico,0,16.08,3,6.0,2,2,3.0,3,521.4286,504.8864,469.3584
Mexico,1,15.67,3,6.0,3,1,1.0,3,478.587,478.0198,519.7128
Mexico,0,15.92,3,6.0,2,1,2.0,3,416.1162,356.2057,492.8571
Mexico,1,15.75,3,6.0,1,1,1.0,2,382.7777,431.9498,385.4345
Mexico,1,15.92,1,6.0,2,1,1.0,2,452.8042,457.6854,341.8874
Mexico,0,15.5,2,6.0,1,1,1.0,2,421.0235,481.1488,486.5162
Mexico,1,16.17,3,6.0,1,1,1.0,3,424.6066,451.2515,369.0228
Mexico,1,15.67,3,6.0,2,1,1.0,3,430.215,464.8342,475.2331
Mexico,0,15.75,3,6.0,1,1,1.0,3,496.6584,450.8353,536.4976
Mexico,1,15.58,2,6.0,1,1,1.0,2,501.0204,587.9523,526.6132
Mexico,0,15.58,3,6.0,1,1,1.0,3,349.1276,327.3357,352.23800000000006
Mexico,1,15.25,3,6.0,1,1,2.0,3,344.3761,326.5448,350.37300000000005
Mexico,0,15.58,3,6.0,1,1,1.0,3,437.3033,429.0224,473.7411
Mexico,1,15.75,2,6.0,1,1,3.0,2,402.8743,465.7874,414.5282
Mexico,1,15.83,3,6.0,4,2,1.0,3,412.2994,403.7518,449.4965
Mexico,1,15.58,2,6.0,4,1,1.0,3,412.2994,466.4228,430.4737
Mexico,1,15.83,3,5.0,1,1,1.0,3,365.9526,345.5288,379.2801
Mexico,1,15.33,3,6.0,2,1,1.0,3,432.39599999999996,527.5053,341.0481
Mexico,1,15.67,3,6.0,1,1,1.0,3,487.7785,496.6066,444.5543
Mexico,1,15.67,3,6.0,2,1,1.0,3,377.403,446.5651,440.8243
Mexico,1,16.08,3,6.0,1,1,1.0,3,474.5365,509.3156,433.3644
Mexico,0,16.0,3,6.0,1,1,1.0,3,428.034,395.3407,438.0269
Mexico,0,15.58,3,6.0,1,1,1.0,3,410.0405,446.3444,403.1518
Mexico,0,15.75,3,6.0,2,1,1.0,3,360.2664,397.7465,444.2745
Mexico,0,16.17,3,6.0,3,1,1.0,3,526.1022,536.9642,488.9407
Mexico,1,15.75,3,6.0,1,1,1.0,4,438.6275,511.6191,449.2167
Mexico,1,15.83,3,6.0,2,1,1.0,3,491.6732,556.9742,489.3137
Mexico,0,16.17,2,6.0,3,1,1.0,3,378.88300000000004,406.5679,400.0746
Mexico,0,15.42,3,5.0,2,1,1.0,3,464.8777,428.86199999999997,371.8202
Mexico,0,15.67,2,6.0,1,1,1.0,3,302.5471,255.8022,246.2141
Mexico,1,15.5,3,7.0,2,1,2.0,3,470.8755,500.5782,476.9116
Mexico,1,15.58,3,6.0,2,1,2.0,3,413.0784,435.5242,431.7792
Mexico,0,15.75,1,6.0,2,1,1.0,3,370.9378,409.7757,379.2801
Mexico,0,16.17,2,6.0,2,1,2.0,3,441.1201,459.5765,504.5132
Mexico,0,15.42,3,6.0,1,1,1.0,3,364.0832,418.2763,410.6117
Mexico,0,16.17,3,4.0,2,1,1.0,3,488.6353,485.1585,510.6677
Mexico,0,15.33,3,5.0,2,1,1.0,3,342.2729,435.9191,327.6203
Mexico,1,15.5,3,6.0,1,1,2.0,3,272.3243,304.5424,252.0888
Mexico,1,15.25,3,7.0,1,1,1.0,2,406.6911,439.3369,460.4066
Mexico,1,15.58,3,6.0,1,1,1.0,2,395.0849,366.4986,400.7273
Mexico,0,15.33,3,6.0,1,1,1.0,1,334.0162,367.1122,339.1831
Mexico,1,16.17,3,6.0,3,1,1.0,3,475.5492,526.7904,585.3599
Mexico,1,15.5,2,5.0,1,1,1.0,3,504.1362,514.8758,480.9213
Mexico,1,15.92,3,6.0,1,1,1.0,2,370.4705,425.2776,397.5569
Mexico,1,15.5,3,6.0,1,2,1.0,2,355.8265,332.0256,403.5248
Mexico,1,15.58,2,6.0,2,1,1.0,4,301.0671,329.8015,309.0638
Mexico,0,15.33,3,7.0,2,1,1.0,3,342.5845,361.4986,330.7907
Mexico,0,15.67,3,6.0,2,1,1.0,3,483.5722,504.2448,494.9086
Mexico,1,15.42,2,7.0,2,1,1.0,2,464.644,490.2521,484.3715
Mexico,1,15.83,2,6.0,2,1,1.0,3,504.8372,503.676,460.4066
Mexico,0,15.25,3,6.0,3,2,2.0,3,449.0653,408.9737,481.574
Mexico,0,15.75,3,6.0,1,1,1.0,2,523.7654,543.3797,508.5229
Mexico,1,15.75,2,7.0,1,1,1.0,2,337.5993,366.8164,382.6371
Mexico,1,15.42,3,6.0,3,1,1.0,3,452.8042,503.7554,466.8407
Mexico,1,15.25,3,7.0,2,1,1.0,3,516.0539,470.3944,497.4263
Mexico,0,15.5,3,6.0,1,1,1.0,3,438.9391,438.6457,493.0436
Mexico,0,15.58,3,6.0,1,1,1.0,3,504.6035,489.0079,458.5416
Mexico,0,15.58,3,6.0,1,2,2.0,3,440.4191,432.2301,398.2096
Mexico,1,16.17,3,6.0,1,1,1.0,3,472.9787,441.9581,454.8116
Mexico,1,15.83,3,6.0,1,1,1.0,2,534.4368,553.7175,450.1492
Mexico,0,16.0,3,6.0,2,1,1.0,3,475.4713,521.246,466.2812
Mexico,1,16.17,3,6.0,1,1,1.0,3,398.2007,309.3083,311.9545
Mexico,0,15.92,3,7.0,1,1,2.0,5,357.6959,375.4524,356.9004
Mexico,1,16.0,3,6.0,1,1,2.0,3,477.3407,486.916,469.7314
Mexico,0,16.08,2,6.0,3,2,2.0,2,382.3103,394.3783,364.3603
Mexico,0,16.17,1,6.0,1,2,1.0,3,423.2045,438.6457,467.7732
Mexico,0,15.67,3,6.0,4,2,1.0,2,444.2359,376.8959,424.8788
Mexico,0,15.5,3,6.0,1,1,1.0,3,431.2276,429.1827,439.5188
Mexico,0,16.08,1,6.0,1,1,1.0,2,473.0566,514.0285,444.461
Mexico,0,15.75,3,6.0,1,1,1.0,3,508.1866,481.1488,528.7579
Mexico,0,15.5,3,5.0,2,1,1.0,3,564.0365,529.9872,539.668
Mexico,1,16.08,3,6.0,1,1,1.0,3,478.4312,539.6582,488.3812
Mexico,1,15.5,3,7.0,2,1,1.0,3,314.3091,288.4974,282.9541
Mexico,1,15.92,3,6.0,1,1,1.0,3,444.6253,423.3712,423.10699999999997
Mexico,1,15.67,3,6.0,2,1,1.0,3,395.2407,474.0482,398.4894
Mexico,0,15.58,3,6.0,1,1,1.0,1,380.2851,491.5741,401.6598
Mexico,1,15.75,3,6.0,1,1,2.0,2,375.7673,463.7222,389.1645
Mexico,1,16.0,3,6.0,1,1,1.0,3,539.4999,519.8005,627.8814
Mexico,1,15.75,3,7.0,2,1,1.0,3,407.7816,456.8911,402.5923
Mexico,1,16.0,3,6.0,2,1,1.0,3,389.6323,399.0653,472.5289
Mexico,0,16.0,3,6.0,1,2,2.0,3,407.7037,398.2277,412.4767
Mexico,1,15.67,3,6.0,1,2,1.0,1,386.98400000000004,382.0671,367.1578
Mexico,0,15.75,3,6.0,1,1,1.0,3,572.0595,554.9277,593.0996
Mexico,0,15.25,3,7.0,1,1,1.0,3,476.5618,488.2059,494.9086
Mexico,0,15.42,2,7.0,1,1,1.0,2,391.5018,352.99800000000005,367.7173
Mexico,1,15.5,3,6.0,2,1,1.0,3,382.3103,432.903,383.9426
Mexico,1,15.83,3,6.0,2,1,1.0,3,418.6867,476.7489,405.3898
Mexico,1,15.75,3,6.0,1,1,1.0,3,524.5443,549.8254,497.0533
Mexico,1,15.75,2,6.0,1,1,1.0,3,395.0849,467.2172,387.6725
Mexico,1,15.83,3,6.0,2,2,2.0,2,345.7003,390.9634,326.1283
Mexico,0,15.83,2,6.0,1,2,1.0,3,465.6566,436.0795,427.7695
Mexico,1,15.33,2,6.0,1,1,1.0,3,428.034,377.4601,406.0425
Mexico,1,16.0,3,6.0,1,1,1.0,3,450.4674,491.9202,513.8381
Mexico,0,15.75,3,6.0,1,1,1.0,1,483.9617,502.0796,495.1884
Mexico,1,15.5,3,6.0,1,2,1.0,2,414.7141,467.6937,468.426
Mexico,0,15.25,1,7.0,3,1,1.0,3,446.5727,388.9251,452.8534
Mexico,1,15.33,3,7.0,1,1,1.0,3,412.6889,453.555,414.7147
Mexico,0,15.75,2,6.0,2,2,2.0,3,391.5018,398.7088,413.4092
Mexico,0,15.67,1,6.0,2,1,1.0,3,335.1067,291.2482,362.4953
Mexico,1,15.75,2,6.0,1,2,1.0,1,422.5814,478.3375,433.0847
Mexico,1,15.75,3,6.0,1,1,1.0,3,411.131,502.8022,447.3517
Mexico,1,15.75,3,7.0,1,1,1.0,3,449.1432,497.5598,474.0209
Mexico,0,16.0,3,6.0,2,1,2.0,2,426.9434,450.5947,449.2167
Mexico,1,15.67,3,6.0,1,1,1.0,3,399.0575,440.29,354.3827
Mexico,1,15.33,1,5.0,1,1,1.0,2,409.1058,457.05,410.0522
Mexico,1,15.83,2,6.0,1,1,1.0,3,336.0414,364.7511,350.6527
Mexico,1,15.58,3,6.0,1,2,1.0,3,477.8081,495.8123,479.3361
Mexico,1,15.5,1,7.0,1,2,2.0,1,334.0162,210.655,229.1496
Mexico,0,15.75,3,6.0,1,1,1.0,3,404.8995,359.0927,384.875
Mexico,0,15.92,3,6.0,3,1,2.0,3,445.7937,419.399,438.8661
Mexico,1,15.42,2,6.0,3,2,2.0,3,303.8713,307.4814,386.74
Mexico,1,15.33,2,7.0,1,1,1.0,3,354.0349,388.5805,304.6811
Mexico,1,16.0,3,5.0,3,2,2.0,3,415.4152,491.1259,422.4543
Mexico,1,16.17,3,6.0,1,1,2.0,3,393.9944,407.485,432.4319
Mexico,0,15.25,3,7.0,2,1,1.0,3,267.8065,331.1851,365.2928
Mexico,1,15.25,3,7.0,1,1,1.0,3,436.3686,462.6102,397.9299
Mexico,0,15.92,3,6.0,1,1,2.0,2,445.0927,463.9872,422.7341
Mexico,1,15.92,3,6.0,1,1,1.0,3,335.5741,393.3463,424.0395
Mexico,1,15.67,3,6.0,1,1,1.0,3,392.4365,382.8614,320.5334
Mexico,1,15.5,3,5.0,1,1,1.0,3,501.4878,521.8657,511.6934
Mexico,0,15.92,3,6.0,4,2,2.0,3,472.9787,467.5157,457.6091
Mexico,0,16.0,1,6.0,3,1,1.0,3,520.4159999999999,513.9483,532.2081
Mexico,1,15.83,2,6.0,3,1,2.0,3,506.0056,572.225,440.4513
Mexico,1,15.58,3,6.0,1,1,2.0,3,588.3393,640.4562,630.3991
Mexico,0,16.0,3,6.0,1,1,1.0,3,531.8663,501.9994,508.8959
Mexico,1,16.0,3,6.0,1,1,2.0,1,430.916,436.2391,364.3603
Mexico,1,15.58,2,6.0,2,1,2.0,3,467.4482,444.1027,495.8411
Mexico,1,16.0,3,7.0,1,1,1.0,3,355.5149,448.6303,391.0295
Mexico,1,15.58,3,5.0,2,1,1.0,3,373.1968,399.6214,423.10699999999997
Mexico,1,15.5,3,7.0,2,1,1.0,3,464.8777,508.3624,454.8116
Mexico,0,15.75,3,6.0,1,1,1.0,3,491.6732,407.5302,452.7602
Mexico,1,15.5,2,6.0,2,2,2.0,3,425.5414,472.8568,437.3741
Mexico,0,15.75,3,6.0,1,1,1.0,2,447.2737,500.3955,479.9888
Mexico,1,15.83,3,6.0,1,1,1.0,1,493.231,449.7423,493.0436
Mexico,1,15.33,3,7.0,1,1,1.0,3,529.7632,546.5687,511.6934
Mexico,1,15.83,2,6.0,2,1,2.0,3,424.6845,440.3695,459.4741
Mexico,1,15.92,3,6.0,4,1,2.0,3,399.7585,344.2579,346.4565
Mexico,0,15.67,3,6.0,3,1,1.0,2,504.99300000000005,431.4282,457.5159
Mexico,1,15.25,2,6.0,1,1,1.0,3,557.1039,417.9699,473.4614
Mexico,0,15.58,3,6.0,2,1,1.0,3,422.5035,388.6043,370.5147
Mexico,1,15.58,2,6.0,1,1,1.0,3,412.2994,371.8999,349.3473
Mexico,0,16.17,3,7.0,2,1,1.0,3,391.4239,423.4087,415.3674
Mexico,1,16.0,2,6.0,1,1,1.0,3,408.4826,452.1253,398.2096
Mexico,0,15.5,1,6.0,2,2,1.0,2,336.1193,417.7951,394.8527
Mexico,1,15.67,3,6.0,1,1,1.0,3,407.7816,359.191,419.0974
Mexico,1,15.5,3,7.0,1,1,1.0,3,367.121,437.8277,352.1447
Mexico,0,16.0,3,6.0,1,1,1.0,3,536.8515,548.6726,506.8445
Mexico,0,15.67,3,6.0,1,1,1.0,2,532.1,543.6203,516.3558
Mexico,1,15.92,3,6.0,1,1,1.0,3,407.2363,495.01800000000003,496.7736
Mexico,1,15.92,3,6.0,3,1,1.0,1,376.3904,373.4886,460.4066
Mexico,1,15.92,3,6.0,1,1,1.0,3,419.3878,402.5603,412.4767
Mexico,1,15.42,3,5.0,1,1,1.0,3,389.0871,464.0399,404.4573
Mexico,1,15.83,3,6.0,2,2,1.0,3,367.0432,408.4382,350.37300000000005
Mexico,1,15.5,3,5.0,2,1,1.0,3,332.1468,388.2627,374.2447
Mexico,0,15.58,3,6.0,1,1,1.0,3,549.3145,474.0917,511.5069
Mexico,0,16.08,3,7.0,1,1,1.0,3,421.5688,423.5691,466.934
Mexico,0,15.33,3,6.0,1,1,1.0,3,566.5291,469.1196,488.288
Mexico,0,16.0,3,5.0,1,1,1.0,2,452.1031,490.4514,420.8691
Mexico,1,16.17,3,6.0,2,2,2.0,3,444.2359,454.5876,387.0198
Mexico,1,16.0,3,6.0,2,1,2.0,3,490.2711,485.4863,536.2178
Mexico,0,15.67,3,6.0,1,1,1.0,3,259.2382,197.9018,130.3059
Mexico,1,16.0,3,6.0,1,1,1.0,3,471.4208,483.2622,454.8116
Mexico,0,16.17,3,6.0,2,1,2.0,1,371.4052,339.2045,399.7949
Mexico,1,15.42,1,6.0,1,2,1.0,2,309.5576,339.8098,289.3883
Mexico,1,15.92,3,7.0,1,1,1.0,3,385.7377,456.0968,397.9299
Mexico,0,15.25,3,6.0,1,1,1.0,3,357.8517,375.292,345.9903
Mexico,1,15.75,3,6.0,1,1,1.0,3,448.2863,473.5716,489.0339
Mexico,1,15.5,2,5.0,2,1,1.0,1,619.4968,545.139,519.433
Mexico,1,15.5,3,5.0,1,1,1.0,3,425.9308,512.4928,485.5837
Mexico,1,15.42,3,5.0,2,2,1.0,3,423.2824,563.8053,444.1813
Mexico,0,15.92,2,6.0,2,3,3.0,3,318.4375,239.7633,361.5628
Mexico,0,15.75,1,6.0,1,1,1.0,3,410.3521,449.7125,498.6386
Mexico,0,15.83,3,6.0,1,1,2.0,1,329.1089,348.8278,415.6471
Mexico,1,15.42,3,6.0,1,1,1.0,3,342.4287,345.0523,367.7173
Mexico,1,16.17,2,6.0,1,1,1.0,2,506.473,440.3695,481.8538
Mexico,0,15.58,3,5.0,2,1,1.0,2,386.98400000000004,379.1414,363.4278
Mexico,1,15.92,3,6.0,1,1,1.0,3,360.2664,417.9699,385.8075
Mexico,1,15.83,3,6.0,2,2,2.0,3,387.4513,483.1034,443.9015
Mexico,0,16.0,3,7.0,1,1,1.0,3,432.7076,410.5776,474.1141
Mexico,1,15.42,3,6.0,1,1,1.0,3,474.5365,445.1353,460.4066
Mexico,0,15.67,2,6.0,2,1,1.0,3,443.6127,574.9764,447.3517
Mexico,1,15.5,2,6.0,1,1,1.0,3,488.7132,546.3304,407.8142
Mexico,0,15.83,1,6.0,2,1,1.0,2,383.4787,295.8995,374.5244
Mexico,1,16.17,3,6.0,2,1,1.0,2,386.205,416.2224,436.1619
Mexico,0,15.25,3,7.0,1,1,2.0,3,418.6088,459.1755,376.1097
Mexico,1,15.25,3,5.0,2,1,1.0,4,451.9473,533.9392,444.5543
Mexico,1,15.67,3,6.0,1,1,2.0,3,460.8272,484.8508,481.4808
Mexico,1,15.33,3,6.0,2,1,1.0,2,335.9635,406.1347,328.273
Mexico,1,15.42,3,6.0,1,2,2.0,3,439.4064,474.2865,435.2294
Mexico,1,16.08,3,6.0,1,1,1.0,2,520.4938,596.8486,513.3719
Mexico,1,15.67,3,6.0,1,1,1.0,3,426.9434,476.6694,485.5837
Mexico,0,15.58,3,5.0,3,2,1.0,3,483.8059,489.89,380.2126
Mexico,0,15.33,3,5.0,4,2,2.0,3,340.4814,372.0041,396.9974
Mexico,0,15.33,1,5.0,2,1,1.0,3,311.0375,309.6127,333.86800000000005
Mexico,1,15.58,3,7.0,2,1,1.0,3,348.816,419.3997,389.5375
Mexico,0,15.42,3,6.0,2,1,1.0,3,416.8952,393.0952,438.9593
Mexico,0,15.5,1,6.0,1,1,1.0,2,373.3525,320.038,332.9355
Mexico,0,15.58,2,6.0,1,1,1.0,3,456.7768,521.7272,473.0884
Mexico,0,15.58,2,6.0,1,1,1.0,3,308.7007,231.7439,296.1954
Mexico,1,15.58,3,6.0,1,1,1.0,3,496.4247,502.1668,492.9504
Mexico,1,15.5,3,5.0,1,1,1.0,3,473.0566,473.5716,487.3555
Mexico,0,16.17,2,5.0,2,2,2.0,3,384.3356,390.529,390.7497
Mexico,1,15.75,3,6.0,2,1,1.0,3,405.3669,444.6587,379.8396
Mexico,1,15.33,3,7.0,1,1,1.0,3,356.9949,343.3048,367.99699999999996
Mexico,0,15.75,3,6.0,1,1,1.0,2,424.0614,509.69800000000004,501.9955
Mexico,1,15.83,3,6.0,1,1,1.0,3,287.8252,304.3836,283.2339
Mexico,0,15.5,2,5.0,1,1,1.0,3,510.6013,526.8597,449.8695
Mexico,1,15.67,3,6.0,2,3,3.0,3,354.7359,395.7292,368.37
Mexico,0,15.67,2,6.0,2,1,1.0,2,466.4356,485.8001,425.9045
Mexico,0,15.58,3,6.0,1,1,1.0,3,507.4077,484.3566,496.1209
Mexico,0,15.83,3,6.0,2,1,1.0,3,456.0757,420.20099999999996,455.4644
Mexico,0,15.33,3,7.0,1,1,1.0,2,448.9874,417.7951,437.3741
Mexico,1,15.33,1,6.0,1,1,1.0,1,310.4144,422.7358,401.3801
Mexico,0,15.42,2,6.0,1,1,1.0,2,408.3268,421.9652,408.9332
Mexico,0,15.83,2,6.0,2,1,2.0,3,432.5518,454.7648,481.20099999999996
Mexico,1,15.75,2,6.0,2,1,1.0,3,468.4608,488.6635,418.7244
Mexico,1,16.0,2,7.0,1,2,1.0,3,412.6889,464.8342,442.6893
Mexico,1,15.33,3,5.0,1,1,1.0,3,432.9413,462.4513,377.4151
Mexico,1,15.83,3,6.0,1,1,1.0,3,441.5096,508.3624,499.5711
Mexico,0,15.67,3,6.0,1,1,2.0,3,649.8754,627.183,639.724
Mexico,0,15.67,3,6.0,2,1,2.0,3,424.9182,415.3893,376.2029
Mexico,1,15.92,2,6.0,2,1,1.0,3,465.9682,499.9427,502.18199999999996
Mexico,1,15.67,3,6.0,1,1,1.0,3,501.2541,473.5716,420.0298
Mexico,0,15.5,3,5.0,1,1,1.0,2,440.5749,377.8583,444.1813
Mexico,1,15.92,3,6.0,2,1,1.0,3,461.9956,403.5929,419.3771
Mexico,0,15.67,3,6.0,1,1,1.0,2,489.4921,489.9702,432.7117
Mexico,0,16.0,3,6.0,1,1,1.0,3,434.4991,364.0648,420.3096
Mexico,1,15.25,3,7.0,1,1,1.0,3,452.181,512.4928,463.204
Mexico,1,15.83,3,7.0,3,1,2.0,3,383.0893,390.0102,376.4827
Mexico,1,15.67,3,6.0,2,1,1.0,2,427.8782,462.5307,511.0407
Mexico,1,15.83,2,6.0,2,1,1.0,2,552.5082,545.139,548.3402
Mexico,1,15.58,2,6.0,4,1,4.0,3,388.5418,336.9503,402.5923
Mexico,0,16.08,3,6.0,1,1,1.0,3,497.2815,507.61300000000006,517.5681
Mexico,0,15.67,3,6.0,2,1,1.0,2,438.7054,382.6699,399.7949
Mexico,1,16.17,3,6.0,1,1,4.0,2,425.6971,556.1799,540.3208
Mexico,1,15.83,3,6.0,3,1,2.0,3,359.4875,367.9284,448.93699999999995
Mexico,0,15.67,3,6.0,2,1,2.0,3,402.329,425.8146,431.2197
Mexico,1,15.58,3,6.0,2,1,1.0,1,455.0631,456.0968,477.1913
Mexico,0,16.17,2,6.0,4,2,1.0,3,417.0509,369.6784,413.1294
Mexico,0,16.08,2,6.0,1,1,1.0,3,526.7253,457.2508,477.0048
Mexico,1,16.08,3,6.0,2,2,2.0,3,355.5928,437.0334,364.3603
Mexico,1,15.83,3,6.0,1,1,1.0,1,458.9578,507.0915,436.9079
Mexico,0,15.58,2,7.0,1,1,1.0,1,389.6323,377.0563,422.1746
